qpcr_date,Position_raw,Sample,Position,Detector,Task,Ct,Ct Median,Quantity,Flag,Comment.2
20180710,A1,A1,A1,ch1269x,Unknown,Undetermined,,0,,
20180710,,,A1,chi1269y,Standard,24.362112,,0.17,Flagged,
20180710,A2,A2,A2,ch1269x,Unknown,Undetermined,,0,Flagged,
20180710,,,A2,chi1269y,Standard,24.155302,,0.17,Flagged,
20180710,A3,A3,A3,ch1269x,Unknown,Undetermined,,0,Flagged,
20180710,,,A3,chi1269y,Standard,24.158037,,0.17,Flagged,
20180710,A4,A4,A4,,,,,,,
20180710,A5,A5,A5,,,,,,,
20180710,A6,A6,A6,,,,,,,
20180710,A7,A7,A7,ch1269x,Unknown,33.06269,,9.78E-05,Passed,
20180710,,,A7,chi1269y,Unknown,34.760036,,7.92E-05,Passed,
20180710,A8,A8,A8,ch1269x,Unknown,32.52976,,1.47E-04,Passed,
20180710,,,A8,chi1269y,Unknown,33.91899,,1.50E-04,Passed,
20180710,A9,A9,A9,ch1269x,Unknown,32.624413,,1.37E-04,Passed,
20180710,,,A9,chi1269y,Unknown,33.601227,,1.90E-04,Passed,
20180710,A10,A10,A10,ch1269x,Unknown,33.92724,,5.06E-05,Flagged,
20180710,,,A10,chi1269y,Unknown,36.69704,,1.83E-05,Flagged,
20180710,A11,A11,A11,ch1269x,Unknown,36.599266,,6.61E-06,Flagged,
20180710,,,A11,chi1269y,Unknown,Undetermined,,0,Flagged,
20180710,A12,A12,A12,ch1269x,Unknown,35.590748,,1.42E-05,Flagged,
20180710,,,A12,chi1269y,Unknown,36.767513,,1.74E-05,Flagged,
20180710,A13,A13,A13,ch1269x,Unknown,34.64561,,2.93E-05,Passed,
20180710,,,A13,chi1269y,Unknown,31.64714,,8.34E-04,Passed,
20180710,A14,A14,A14,ch1269x,Unknown,33.727543,,5.89E-05,Passed,
20180710,,,A14,chi1269y,Unknown,30.794157,,0.001590487,Passed,
20180710,A15,A15,A15,ch1269x,Unknown,33.672928,,6.14E-05,Passed,
20180710,,,A15,chi1269y,Unknown,30.952143,,0.001411356,Passed,
20180710,A16,A16,A16,ch1269x,Unknown,35.81688,,1.20E-05,Flagged,
20180710,,,A16,chi1269y,Unknown,Undetermined,,0,Flagged,
20180710,A17,A17,A17,ch1269x,Unknown,34.16904,,4.21E-05,Flagged,
20180710,,,A17,chi1269y,Unknown,36.95936,,1.50E-05,Flagged,
20180710,A18,A18,A18,ch1269x,Unknown,34.653214,,2.91E-05,Flagged,
20180710,,,A18,chi1269y,Unknown,37.48345,,1.01E-05,Flagged,
20180710,A19,A19,A19,ch1269x,Unknown,35.300583,,1.78E-05,Passed,
20180710,,,A19,chi1269y,Unknown,34.531567,,9.42E-05,Passed,
20180710,A20,A20,A20,ch1269x,Unknown,34.59034,,3.05E-05,Passed,
20180710,,,A20,chi1269y,Unknown,33.90718,,1.51E-04,Passed,
20180710,A21,A21,A21,ch1269x,Unknown,35.582504,,1.43E-05,Passed,
20180710,,,A21,chi1269y,Unknown,33.882774,,1.54E-04,Passed,
20180710,A22,A22,A22,ch1269x,Unknown,34.646305,,2.93E-05,Flagged,
20180710,,,A22,chi1269y,Unknown,37.517456,,9.84E-06,Flagged,
20180710,A23,A23,A23,ch1269x,Unknown,34.561626,,3.12E-05,Passed,
20180710,,,A23,chi1269y,Unknown,35.745228,,3.76E-05,Passed,
20180710,A24,A24,A24,ch1269x,Unknown,35.097363,,2.07E-05,Flagged,
20180710,,,A24,chi1269y,Unknown,Undetermined,,0,Flagged,
20180710,B1,B1,B1,ch1269x,Unknown,Undetermined,,0,Flagged,
20180710,,,B1,chi1269y,Standard,27.71635,,0.017,Flagged,
20180710,B2,B2,B2,ch1269x,Unknown,Undetermined,,0,Flagged,
20180710,,,B2,chi1269y,Standard,27.630835,,0.017,Flagged,
20180710,B3,B3,B3,ch1269x,Unknown,Undetermined,,0,Flagged,
20180710,,,B3,chi1269y,Standard,27.51147,,0.017,Flagged,
20180710,B4,B4,B4,ch1269x,Standard,26.167204,,0.0154,Flagged,
20180710,,,B4,chi1269y,Unknown,Undetermined,,0,Flagged,
20180710,B5,B5,B5,ch1269x,Standard,26.131853,,0.0154,Flagged,
20180710,,,B5,chi1269y,Unknown,Undetermined,,0,Flagged,
20180710,B6,B6,B6,ch1269x,Standard,26.426552,,0.0154,Flagged,
20180710,,,B6,chi1269y,Unknown,Undetermined,,0,Flagged,
20180710,B7,B7,B7,ch1269x,Unknown,34.32976,,3.72E-05,Passed,
20180710,,,B7,chi1269y,Unknown,35.594147,,4.22E-05,Passed,
20180710,B8,B8,B8,ch1269x,Unknown,33.7332,,5.87E-05,Passed,
20180710,,,B8,chi1269y,Unknown,35.849728,,3.47E-05,Passed,
20180710,B9,B9,B9,ch1269x,Unknown,33.114834,,9.40E-05,Passed,
20180710,,,B9,chi1269y,Unknown,34.435356,,1.01E-04,Passed,
20180710,B10,B10,B10,ch1269x,Unknown,36.575127,,6.73E-06,Flagged,
20180710,,,B10,chi1269y,Unknown,36.928352,,1.54E-05,Flagged,
20180710,B11,B11,B11,ch1269x,Unknown,Undetermined,,0,Flagged,
20180710,,,B11,chi1269y,Unknown,Undetermined,,0,Flagged,
20180710,B12,B12,B12,ch1269x,Unknown,Undetermined,,0,Flagged,
20180710,,,B12,chi1269y,Unknown,Undetermined,,0,Flagged,
20180710,B13,B13,B13,ch1269x,Unknown,34.45302,,3.39E-05,Passed,
20180710,,,B13,chi1269y,Unknown,31.982979,,6.47E-04,Passed,
20180710,B14,B14,B14,ch1269x,Unknown,33.44829,,7.29E-05,Passed,
20180710,,,B14,chi1269y,Unknown,31.830044,,7.27E-04,Passed,
20180710,B15,B15,B15,ch1269x,Unknown,33.70789,,5.98E-05,Passed,
20180710,,,B15,chi1269y,Unknown,31.99752,,6.40E-04,Passed,
20180710,B16,B16,B16,ch1269x,Unknown,32.97426,,1.05E-04,Flagged,
20180710,,,B16,chi1269y,Unknown,35.62854,,4.11E-05,Flagged,
20180710,B17,B17,B17,ch1269x,Unknown,33.35049,,7.85E-05,Passed,
20180710,,,B17,chi1269y,Unknown,34.301678,,1.12E-04,Passed,
20180710,B18,B18,B18,ch1269x,Unknown,32.777473,,1.22E-04,Passed,
20180710,,,B18,chi1269y,Unknown,35.110043,,6.08E-05,Passed,
20180710,B19,B19,B19,ch1269x,Unknown,36.19094,,9.02E-06,Flagged,
20180710,,,B19,chi1269y,Unknown,36.682487,,1.85E-05,Flagged,
20180710,B20,B20,B20,ch1269x,Unknown,36.42677,,7.53E-06,Passed,
20180710,,,B20,chi1269y,Unknown,35.706615,,3.87E-05,Passed,
20180710,B21,B21,B21,ch1269x,Unknown,Undetermined,,0,Flagged,
20180710,,,B21,chi1269y,Unknown,37.950497,,7.09E-06,Flagged,
20180710,B22,B22,B22,ch1269x,Unknown,34.553375,,3.14E-05,Flagged,
20180710,,,B22,chi1269y,Unknown,36.63466,,1.92E-05,Flagged,
20180710,B23,B23,B23,ch1269x,Unknown,33.859924,,5.33E-05,Passed,
20180710,,,B23,chi1269y,Unknown,35.580612,,4.26E-05,Passed,
20180710,B24,B24,B24,ch1269x,Unknown,34.358593,,3.64E-05,Flagged,
20180710,,,B24,chi1269y,Unknown,36.102848,,2.87E-05,Flagged,
20180710,C1,C1,C1,ch1269x,Unknown,Undetermined,,0,Flagged,
20180710,,,C1,chi1269y,Standard,30.962973,,0.0017,Flagged,
20180710,C2,C2,C2,ch1269x,Unknown,Undetermined,,0,Flagged,
20180710,,,C2,chi1269y,Standard,30.712143,,0.0017,Flagged,
20180710,C3,C3,C3,ch1269x,Unknown,Undetermined,,0,Flagged,
20180710,,,C3,chi1269y,Standard,31.18263,,0.0017,Flagged,
20180710,C4,C4,C4,ch1269x,Standard,29.33062,,0.00154,Flagged,
20180710,,,C4,chi1269y,Unknown,Undetermined,,0,Flagged,
20180710,C5,C5,C5,ch1269x,Standard,29.83801,,0.00154,Flagged,
20180710,,,C5,chi1269y,Unknown,Undetermined,,0,Flagged,
20180710,C6,C6,C6,ch1269x,Standard,29.652908,,0.00154,Flagged,
20180710,,,C6,chi1269y,Unknown,Undetermined,,0,Flagged,
20180710,C7,C7,C7,ch1269x,Unknown,32.470642,,1.54E-04,Passed,
20180710,,,C7,chi1269y,Unknown,34.450485,,1.00E-04,Passed,
20180710,C8,C8,C8,ch1269x,Unknown,33.529057,,6.85E-05,Flagged,
20180710,,,C8,chi1269y,Unknown,35.583336,,4.25E-05,Flagged,
20180710,C9,C9,C9,ch1269x,Unknown,33.043816,,9.92E-05,Passed,
20180710,,,C9,chi1269y,Unknown,33.61371,,1.89E-04,Passed,
20180710,C10,C10,C10,ch1269x,Unknown,37.181965,,4.24E-06,Flagged,
20180710,,,C10,chi1269y,Unknown,Undetermined,,0,Flagged,
20180710,C11,C11,C11,ch1269x,Unknown,Undetermined,,0,Flagged,
20180710,,,C11,chi1269y,Unknown,Undetermined,,0,Flagged,
20180710,C12,C12,C12,ch1269x,Unknown,Undetermined,,0,Flagged,
20180710,,,C12,chi1269y,Unknown,Undetermined,,0,Flagged,
20180710,C13,C13,C13,ch1269x,Unknown,35.587067,,1.43E-05,Passed,
20180710,,,C13,chi1269y,Unknown,34.3302,,1.10E-04,Passed,
20180710,C14,C14,C14,ch1269x,Unknown,35.841694,,1.18E-05,Passed,
20180710,,,C14,chi1269y,Unknown,33.481228,,2.08E-04,Passed,
20180710,C15,C15,C15,ch1269x,Unknown,36.128784,,9.45E-06,Passed,
20180710,,,C15,chi1269y,Unknown,35.553886,,4.35E-05,Passed,
20180710,C16,C16,C16,ch1269x,Unknown,32.232254,,1.84E-04,Passed,
20180710,,,C16,chi1269y,Unknown,35.03656,,6.43E-05,Passed,
20180710,C17,C17,C17,ch1269x,Unknown,32.682465,,1.31E-04,Passed,
20180710,,,C17,chi1269y,Unknown,35.190838,,5.72E-05,Passed,
20180710,C18,C18,C18,ch1269x,Unknown,33.094048,,9.55E-05,Passed,
20180710,,,C18,chi1269y,Unknown,34.424427,,1.02E-04,Passed,
20180710,C19,C19,C19,ch1269x,Unknown,Undetermined,,0,Flagged,
20180710,,,C19,chi1269y,Unknown,Undetermined,,0,Flagged,
20180710,C20,C20,C20,ch1269x,Unknown,Undetermined,,0,Flagged,
20180710,,,C20,chi1269y,Unknown,Undetermined,,0,Flagged,
20180710,C21,C21,C21,ch1269x,Unknown,Undetermined,,0,Flagged,
20180710,,,C21,chi1269y,Unknown,Undetermined,,0,Flagged,
20180710,C22,C22,C22,ch1269x,Unknown,32.94611,,1.07E-04,Passed,
20180710,,,C22,chi1269y,Unknown,34.436897,,1.01E-04,Passed,
20180710,C23,C23,C23,ch1269x,Unknown,33.48834,,7.07E-05,Passed,
20180710,,,C23,chi1269y,Unknown,35.21922,,5.60E-05,Passed,
20180710,C24,C24,C24,ch1269x,Unknown,32.809547,,1.19E-04,Passed,
20180710,,,C24,chi1269y,Unknown,32.709316,,3.74E-04,Passed,
20180710,D1,D1,D1,ch1269x,Unknown,Undetermined,,0,Flagged,
20180710,,,D1,chi1269y,Standard,33.762047,,1.70E-04,Flagged,
20180710,D2,D2,D2,ch1269x,Unknown,Undetermined,,0,Flagged,
20180710,,,D2,chi1269y,Standard,34.051174,,1.70E-04,Flagged,
20180710,D3,D3,D3,ch1269x,Unknown,Undetermined,,0,Flagged,
20180710,,,D3,chi1269y,Standard,35.30859,,1.70E-04,Flagged,
20180710,D4,D4,D4,ch1269x,Standard,32.588455,,1.54E-04,Flagged,
20180710,,,D4,chi1269y,Unknown,Undetermined,,0,Flagged,
20180710,D5,D5,D5,ch1269x,Standard,32.14592,,1.54E-04,Flagged,
20180710,,,D5,chi1269y,Unknown,Undetermined,,0,Flagged,
20180710,D6,D6,D6,ch1269x,Standard,33.328503,,1.54E-04,Flagged,
20180710,,,D6,chi1269y,Unknown,Undetermined,,0,Flagged,
20180710,D7,D7,D7,ch1269x,Unknown,34.375134,,3.60E-05,Passed,
20180710,,,D7,chi1269y,Unknown,35.920948,,3.29E-05,Passed,
20180710,D8,D8,D8,ch1269x,Unknown,34.6721,,2.87E-05,Passed,
20180710,,,D8,chi1269y,Unknown,34.432083,,1.02E-04,Passed,
20180710,D9,D9,D9,ch1269x,Unknown,33.76044,,5.75E-05,Passed,
20180710,,,D9,chi1269y,Unknown,34.85049,,7.40E-05,Passed,
20180710,D10,D10,D10,ch1269x,Unknown,Undetermined,,0,Flagged,
20180710,,,D10,chi1269y,Unknown,Undetermined,,0,Flagged,
20180710,D11,D11,D11,ch1269x,Unknown,Undetermined,,0,Flagged,
20180710,,,D11,chi1269y,Unknown,36.996014,,1.46E-05,Flagged,
20180710,D12,D12,D12,ch1269x,Unknown,37.550835,,3.20E-06,Flagged,
20180710,,,D12,chi1269y,Unknown,Undetermined,,0,Flagged,
20180710,D13,D13,D13,ch1269x,Unknown,36.738293,,5.94E-06,Flagged,
20180710,,,D13,chi1269y,Unknown,36.124355,,2.82E-05,Flagged,
20180710,D14,D14,D14,ch1269x,Unknown,38.14148,,2.04E-06,Flagged,
20180710,,,D14,chi1269y,Unknown,35.35936,,5.04E-05,Flagged,
20180710,D15,D15,D15,ch1269x,Unknown,36.07322,,9.86E-06,Flagged,
20180710,,,D15,chi1269y,Unknown,Undetermined,,0,Flagged,
20180710,D16,D16,D16,ch1269x,Unknown,34.651485,,2.91E-05,Passed,
20180710,,,D16,chi1269y,Unknown,34.14667,,1.26E-04,Passed,
20180710,D17,D17,D17,ch1269x,Unknown,35.29938,,1.78E-05,Passed,
20180710,,,D17,chi1269y,Unknown,34.356194,,1.08E-04,Passed,
20180710,D18,D18,D18,ch1269x,Unknown,34.15113,,4.27E-05,Passed,
20180710,,,D18,chi1269y,Unknown,35.335415,,5.13E-05,Passed,
20180710,D19,D19,D19,ch1269x,Unknown,36.023495,,1.02E-05,Flagged,
20180710,,,D19,chi1269y,Unknown,33.820755,,1.61E-04,Flagged,
20180710,D20,D20,D20,ch1269x,Unknown,34.535175,,3.18E-05,Passed,
20180710,,,D20,chi1269y,Unknown,33.895374,,1.52E-04,Passed,
20180710,D21,D21,D21,ch1269x,Unknown,34.821785,,2.56E-05,Passed,
20180710,,,D21,chi1269y,Unknown,32.76209,,3.59E-04,Passed,
20180710,D22,D22,D22,ch1269x,Unknown,33.404137,,7.54E-05,Passed,
20180710,,,D22,chi1269y,Unknown,34.095116,,1.31E-04,Passed,
20180710,D23,D23,D23,ch1269x,Unknown,34.020348,,4.71E-05,Passed,
20180710,,,D23,chi1269y,Unknown,35.85136,,3.47E-05,Passed,
20180710,D24,D24,D24,ch1269x,Unknown,34.256596,,3.94E-05,Passed,
20180710,,,D24,chi1269y,Unknown,33.52851,,2.01E-04,Passed,
20180710,E1,E1,E1,ch1269x,Unknown,Undetermined,,0,Flagged,
20180710,,,E1,chi1269y,Standard,36.105003,,1.70E-05,Flagged,
20180710,E2,E2,E2,chi1269y,,,,,,ole added
20180710,E3,E3,E3,ch1269x,Unknown,Undetermined,,0,Flagged,
20180710,,,E3,chi1269y,Standard,37.913845,,1.70E-05,Flagged,
20180710,E4,E4,E4,ch1269x,Standard,34.254856,,1.54E-05,Flagged,
20180710,,,E4,chi1269y,Unknown,Undetermined,,0,Flagged,
20180710,E5,E5,E5,ch1269x,Standard,36.118385,,1.54E-05,Flagged,
20180710,,,E5,chi1269y,Unknown,Undetermined,,0,Flagged,
20180710,E6,E6,E6,ch1269x,,,,,,ole added
20180710,E7,E7,E7,ch1269x,Unknown,33.480915,,7.11E-05,Passed,
20180710,,,E7,chi1269y,Unknown,35.238956,,5.52E-05,Passed,
20180710,E8,E8,E8,ch1269x,Unknown,33.68614,,6.08E-05,Passed,
20180710,,,E8,chi1269y,Unknown,34.927864,,6.98E-05,Passed,
20180710,E9,E9,E9,ch1269x,Unknown,34.740852,,2.72E-05,Passed,
20180710,,,E9,chi1269y,Unknown,34.60562,,8.90E-05,Passed,
20180710,E10,E10,E10,ch1269x,Unknown,37.356503,,3.71E-06,Flagged,
20180710,,,E10,chi1269y,Unknown,Undetermined,,0,Flagged,
20180710,E11,E11,E11,ch1269x,Unknown,36.325367,,8.14E-06,Flagged,
20180710,,,E11,chi1269y,Unknown,37.81155,,7.88E-06,Flagged,
20180710,E12,E12,E12,ch1269x,Unknown,36.238953,,8.69E-06,Passed,
20180710,,,E12,chi1269y,Unknown,34.588917,,9.02E-05,Passed,
20180710,E13,E13,E13,ch1269x,Unknown,36.734043,,5.96E-06,Flagged,
20180710,,,E13,chi1269y,Unknown,35.13843,,5.95E-05,Flagged,
20180710,E14,E14,E14,ch1269x,Unknown,35.650063,,1.36E-05,Passed,
20180710,,,E14,chi1269y,Unknown,34.190903,,1.22E-04,Passed,
20180710,E15,E15,E15,ch1269x,Unknown,36.1412,,9.36E-06,Passed,
20180710,,,E15,chi1269y,Unknown,34.686123,,8.38E-05,Passed,
20180710,E16,E16,E16,ch1269x,Unknown,37.77753,,2.69E-06,Flagged,
20180710,,,E16,chi1269y,Unknown,Undetermined,,0,Flagged,
20180710,E17,E17,E17,ch1269x,Unknown,37.654377,,2.96E-06,Flagged,
20180710,,,E17,chi1269y,Unknown,Undetermined,,0,Flagged,
20180710,E18,E18,E18,ch1269x,Unknown,36.351776,,7.98E-06,Flagged,
20180710,,,E18,chi1269y,Unknown,Undetermined,,0,Flagged,
20180710,E19,E19,E19,ch1269x,Unknown,35.762592,,1.25E-05,Passed,
20180710,,,E19,chi1269y,Unknown,33.850334,,1.58E-04,Passed,
20180710,E20,E20,E20,ch1269x,Unknown,35.889786,,1.13E-05,Passed,
20180710,,,E20,chi1269y,Unknown,34.932995,,6.95E-05,Passed,
20180710,E21,E21,E21,ch1269x,Unknown,34.803555,,2.60E-05,Passed,
20180710,,,E21,chi1269y,Unknown,34.584785,,9.05E-05,Passed,
20180710,E22,E22,E22,ch1269x,Unknown,33.682198,,6.10E-05,Passed,
20180710,,,E22,chi1269y,Unknown,33.660652,,1.82E-04,Passed,
20180710,E23,E23,E23,ch1269x,Unknown,35.30201,,1.78E-05,Passed,
20180710,,,E23,chi1269y,Unknown,34.098335,,1.31E-04,Passed,
20180710,E24,E24,E24,ch1269x,Unknown,33.54242,,6.79E-05,Passed,
20180710,,,E24,chi1269y,Unknown,33.715996,,1.75E-04,Passed,
20180710,F1,F1,F1,chi1269y,,,,,,ole added
20180710,F2,F2,F2,ch1269x,Unknown,Undetermined,,0,Flagged,
20180710,,,F2,chi1269y,Standard,38.103607,,1.70E-06,Flagged,
20180710,F3,F3,F3,chi1269y,,,,,,ole added
20180710,F4,F4,F4,ch1269x,,,,,,ole added
20180710,F5,F5,F5,ch1269x,,,,,,ole added
20180710,F6,F6,F6,ch1269x,,,,,,ole added
20180710,F7,F7,F7,ch1269x,Unknown,33.596912,,6.51E-05,Flagged,
20180710,,,F7,chi1269y,Unknown,36.60528,,1.96E-05,Flagged,
20180710,F8,F8,F8,ch1269x,Unknown,34.331043,,3.72E-05,Passed,
20180710,,,F8,chi1269y,Unknown,34.08435,,1.32E-04,Passed,
20180710,F9,F9,F9,ch1269x,Unknown,34.18264,,4.17E-05,Passed,
20180710,,,F9,chi1269y,Unknown,34.869278,,7.29E-05,Passed,
20180710,F10,F10,F10,ch1269x,Unknown,Undetermined,,0,Flagged,
20180710,,,F10,chi1269y,Unknown,Undetermined,,0,Flagged,
20180710,F11,F11,F11,ch1269x,Unknown,Undetermined,,0,Flagged,
20180710,,,F11,chi1269y,Unknown,Undetermined,,0,Flagged,
20180710,F12,F12,F12,ch1269x,Unknown,Undetermined,,0,Flagged,
20180710,,,F12,chi1269y,Unknown,Undetermined,,0,Flagged,
20180710,F13,F13,F13,ch1269x,Unknown,Undetermined,,0,Flagged,
20180710,,,F13,chi1269y,Unknown,34.087635,,1.32E-04,Flagged,
20180710,F14,F14,F14,ch1269x,Unknown,36.604576,,6.58E-06,Flagged,
20180710,,,F14,chi1269y,Unknown,35.356873,,5.04E-05,Flagged,
20180710,F15,F15,F15,ch1269x,Unknown,35.809498,,1.21E-05,Passed,
20180710,,,F15,chi1269y,Unknown,34.58611,,9.04E-05,Passed,
20180710,F16,F16,F16,ch1269x,Unknown,Undetermined,,0,Flagged,
20180710,,,F16,chi1269y,Unknown,Undetermined,,0,Flagged,
20180710,F17,F17,F17,ch1269x,Unknown,Undetermined,,0,Flagged,
20180710,,,F17,chi1269y,Unknown,Undetermined,,0,Flagged,
20180710,F18,F18,F18,ch1269x,Unknown,38.20328,,1.95E-06,Flagged,
20180710,,,F18,chi1269y,Unknown,Undetermined,,0,Flagged,
20180710,F19,F19,F19,ch1269x,Unknown,33.038082,,9.96E-05,Passed,
20180710,,,F19,chi1269y,Unknown,31.341425,,0.001051404,Passed,
20180710,F20,F20,F20,ch1269x,Unknown,31.367758,,3.56E-04,Passed,
20180710,,,F20,chi1269y,Unknown,30.645412,,0.001779869,Passed,
20180710,F21,F21,F21,ch1269x,Unknown,31.643948,,2.88E-04,Passed,
20180710,,,F21,chi1269y,Unknown,31.160856,,0.00120526,Passed,
20180710,F22,F22,F22,ch1269x,Unknown,34.618,,2.99E-05,Passed,
20180710,,,F22,chi1269y,Unknown,35.29569,,5.28E-05,Passed,
20180710,F23,F23,F23,ch1269x,Unknown,34.925816,,2.36E-05,Passed,
20180710,,,F23,chi1269y,Unknown,36.17132,,2.72E-05,Passed,
20180710,F24,F24,F24,ch1269x,Unknown,34.949654,,2.32E-05,Passed,
20180710,,,F24,chi1269y,Unknown,35.109158,,6.08E-05,Passed,
20180710,G1,G1,G1,chi1269y,,,,,,ole added
20180710,G2,G2,G2,chi1269y,,,,,,ole added
20180710,G3,G3,G3,chi1269y,,,,,,ole added
20180710,G4,G4,G4,ch1269x,,,,,,ole added
20180710,G5,G5,G5,ch1269x,,,,,,ole added
20180710,G6,G6,G6,ch1269x,,,,,,ole added
20180710,G7,G7,G7,ch1269x,Unknown,34.771194,,2.66E-05,Passed,
20180710,,,G7,chi1269y,Unknown,34.453045,,9.99E-05,Passed,
20180710,G8,G8,G8,ch1269x,Unknown,33.7082,,5.98E-05,Flagged,
20180710,,,G8,chi1269y,Unknown,35.81984,,3.55E-05,Flagged,
20180710,G9,G9,G9,ch1269x,Unknown,34.73133,,2.74E-05,Passed,
20180710,,,G9,chi1269y,Unknown,34.419693,,1.02E-04,Passed,
20180710,G10,G10,G10,ch1269x,Unknown,33.35004,,7.86E-05,Passed,
20180710,,,G10,chi1269y,Unknown,33.78091,,1.66E-04,Passed,
20180710,G11,G11,G11,ch1269x,Unknown,35.25916,,1.83E-05,Passed,
20180710,,,G11,chi1269y,Unknown,34.278625,,1.14E-04,Passed,
20180710,G12,G12,G12,ch1269x,Unknown,34.100845,,4.43E-05,Passed,
20180710,,,G12,chi1269y,Unknown,33.994595,,1.41E-04,Passed,
20180710,G13,G13,G13,ch1269x,Unknown,Undetermined,,0,Flagged,
20180710,,,G13,chi1269y,Unknown,38.20348,,5.86E-06,Flagged,
20180710,G14,G14,G14,ch1269x,Unknown,Undetermined,,0,Flagged,
20180710,,,G14,chi1269y,Unknown,36.689735,,1.84E-05,Flagged,
20180710,G15,G15,G15,ch1269x,Unknown,Undetermined,,0,Flagged,
20180710,,,G15,chi1269y,Unknown,Undetermined,,0,Flagged,
20180710,G16,G16,G16,ch1269x,Unknown,32.261852,,1.80E-04,Passed,
20180710,,,G16,chi1269y,Unknown,31.69766,,8.03E-04,Passed,
20180710,G17,G17,G17,ch1269x,Unknown,32.214474,,1.87E-04,Passed,
20180710,,,G17,chi1269y,Unknown,31.830614,,7.26E-04,Passed,
20180710,G18,G18,G18,ch1269x,Unknown,32.349102,,1.68E-04,Passed,
20180710,,,G18,chi1269y,Unknown,31.603727,,8.62E-04,Passed,
20180710,G19,G19,G19,ch1269x,Unknown,37.093613,,4.53E-06,Flagged,
20180710,,,G19,chi1269y,Unknown,34.035995,,1.37E-04,Flagged,
20180710,G20,G20,G20,ch1269x,Unknown,33.93854,,5.02E-05,Passed,
20180710,,,G20,chi1269y,Unknown,33.41887,,2.18E-04,Passed,
20180710,G21,G21,G21,ch1269x,Unknown,35.364708,,1.69E-05,Passed,
20180710,,,G21,chi1269y,Unknown,33.4463,,2.14E-04,Passed,
20180710,G22,G22,G22,ch1269x,Unknown,34.39022,,3.56E-05,Passed,
20180710,,,G22,chi1269y,Unknown,34.928722,,6.97E-05,Passed,
20180710,G23,G23,G23,ch1269x,Unknown,34.09532,,4.45E-05,Passed,
20180710,,,G23,chi1269y,Unknown,35.87285,,3.41E-05,Passed,
20180710,G24,G24,G24,ch1269x,Unknown,34.102932,,4.43E-05,Passed,
20180710,,,G24,chi1269y,Unknown,35.551113,,4.36E-05,Passed,
20180710,H1,H1,H1,ch1269x,NTC,Undetermined,,0,Flagged,
20180710,,,H1,chi1269y,NTC,Undetermined,,0,Flagged,
20180710,H2,H2,H2,ch1269x,NTC,Undetermined,,0,Flagged,
20180710,,,H2,chi1269y,NTC,Undetermined,,0,Flagged,
20180710,H3,H3,H3,ch1269x,NTC,Undetermined,,0,Flagged,
20180710,,,H3,chi1269y,NTC,Undetermined,,0,Flagged,
20180710,H4,H4,H4,ch1269x,NTC,Undetermined,,0,Flagged,
20180710,,,H4,chi1269y,NTC,Undetermined,,0,Flagged,
20180710,H5,H5,H5,ch1269x,NTC,Undetermined,,0,Flagged,
20180710,,,H5,chi1269y,NTC,Undetermined,,0,Flagged,
20180710,H6,H6,H6,ch1269x,NTC,Undetermined,,0,Flagged,
20180710,,,H6,chi1269y,NTC,Undetermined,,0,Flagged,
20180710,H7,H7,H7,ch1269x,Unknown,35.183342,,1.94E-05,Flagged,
20180710,,,H7,chi1269y,Unknown,36.742664,,1.77E-05,Flagged,
20180710,H8,H8,H8,ch1269x,Unknown,35.85208,,1.17E-05,Flagged,
20180710,,,H8,chi1269y,Unknown,Undetermined,,0,Flagged,
20180710,H9,H9,H9,ch1269x,Unknown,34.74554,,2.71E-05,Flagged,
20180710,,,H9,chi1269y,Unknown,Undetermined,,0,Flagged,
20180710,H10,H10,H10,ch1269x,Unknown,35.44519,,1.59E-05,Passed,
20180710,,,H10,chi1269y,Unknown,34.798416,,7.70E-05,Passed,
20180710,H11,H11,H11,ch1269x,Unknown,34.46377,,3.36E-05,Passed,
20180710,,,H11,chi1269y,Unknown,36.20291,,2.66E-05,Passed,
20180710,H12,H12,H12,ch1269x,Unknown,35.003853,,2.23E-05,Passed,
20180710,,,H12,chi1269y,Unknown,34.976738,,6.72E-05,Passed,
20180710,H13,H13,H13,ch1269x,Unknown,Undetermined,,0,Flagged,
20180710,,,H13,chi1269y,Unknown,Undetermined,,0,Flagged,
20180710,H14,H14,H14,ch1269x,Unknown,Undetermined,,0,Flagged,
20180710,,,H14,chi1269y,Unknown,Undetermined,,0,Flagged,
20180710,H15,H15,H15,ch1269x,Unknown,Undetermined,,0,Flagged,
20180710,,,H15,chi1269y,Unknown,Undetermined,,0,Flagged,
20180710,H16,H16,H16,ch1269x,Unknown,36.436405,,7.48E-06,Flagged,
20180710,,,H16,chi1269y,Unknown,34.888393,,7.19E-05,Flagged,
20180710,H17,H17,H17,ch1269x,Unknown,35.400345,,1.65E-05,Passed,
20180710,,,H17,chi1269y,Unknown,34.017094,,1.39E-04,Passed,
20180710,H18,H18,H18,ch1269x,Unknown,34.58667,,3.06E-05,Passed,
20180710,,,H18,chi1269y,Unknown,34.83976,,7.46E-05,Passed,
20180710,H19,H19,H19,ch1269x,Unknown,33.484974,,7.09E-05,Passed,
20180710,,,H19,chi1269y,Unknown,33.28407,,2.42E-04,Passed,
20180710,H20,H20,H20,ch1269x,Unknown,34.05775,,4.58E-05,Passed,
20180710,,,H20,chi1269y,Unknown,33.153496,,2.67E-04,Passed,
